Vancouver,temp
broken clouds,277.4091331
scattered clouds,278.676
scattered clouds,278.5121378
scattered clouds,278.305
scattered clouds,278.305
scattered clouds,278.0932455
broken clouds,276.5926227
scattered clouds,278.106
broken clouds,278.4531699
overcast clouds,278.933
overcast clouds,278.933
light rain,278.7420852
light rain,276.8895426
light rain,278.987
light rain,279.0616275
light rain,279.155
light rain,279.155
light rain,279.0683583
light rain,278.3626791
overcast clouds,279.332
overcast clouds,279.3181221
overcast clouds,279.296
overcast clouds,279.296
overcast clouds,279.296
overcast clouds,278.4282719
light rain,279.014
light rain,279.0162878
broken clouds,279.02
broken clouds,279.02
broken clouds,279.0224395
overcast clouds,279.073
overcast clouds,279.073
light rain,279.154
light rain,279.154
light rain,279.154
overcast clouds,279.085
overcast clouds,279.085
overcast clouds,279.259
overcast clouds,279.085
overcast clouds,278.4405744
light rain,279.266123
light rain,279.382
overcast clouds,279.557
overcast clouds,279.557
overcast clouds,279.62
overcast clouds,279.62
overcast clouds,279.62
light rain,279.495
light rain,279.495
light rain,279.495
light rain,279.495
overcast clouds,279.531
overcast clouds,279.531
overcast clouds,279.531
overcast clouds,279.552
overcast clouds,279.552
broken clouds,279.573
broken clouds,279.573
broken clouds,279.573
scattered clouds,279.343
scattered clouds,279.343
scattered clouds,279.343
broken clouds,279.504
broken clouds,279.46
broken clouds,279.46
broken clouds,279.582
broken clouds,279.582
broken clouds,279.582
broken clouds,279.5668664
broken clouds,279.381
broken clouds,279.381
scattered clouds,278.948
scattered clouds,278.948
scattered clouds,278.948
overcast clouds,278.944
overcast clouds,278.944
overcast clouds,278.944
broken clouds,279.1
broken clouds,279.1
broken clouds,279.1
broken clouds,279.1
overcast clouds,278.831
overcast clouds,278.831
broken clouds,278.673
few clouds,277.972
broken clouds,278.673
broken clouds,278.689
scattered clouds,278.226
broken clouds,278.689
scattered clouds,278.658
scattered clouds,278.658
scattered clouds,278.658
scattered clouds,278.658
scattered clouds,278.78
scattered clouds,278.78
scattered clouds,278.703
scattered clouds,278.703
scattered clouds,278.703
few clouds,278.909
few clouds,278.909
few clouds,278.909
sky is clear,278.824
sky is clear,278.824
sky is clear,278.824
sky is clear,278.872
scattered clouds,278.603
scattered clouds,278.603
sky is clear,278.64
sky is clear,278.341
sky is clear,278.464
sky is clear,278.435
sky is clear,278.435
sky is clear,278.435
sky is clear,279.2
sky is clear,279.2
sky is clear,279.2
sky is clear,278.861
sky is clear,278.861
sky is clear,278.861
sky is clear,278.264
sky is clear,278.264
sky is clear,278.264
few clouds,278.351
few clouds,278.351
few clouds,278.351
sky is clear,278.325
sky is clear,278.325
sky is clear,278.325
sky is clear,278.325
broken clouds,278.293
broken clouds,278.293
overcast clouds,278.507
overcast clouds,278.507
overcast clouds,278.507
overcast clouds,278.689
overcast clouds,277.7525133
light rain,278.8278879
light rain,276.896
light rain,278.003
moderate rain,277.529
moderate rain,279.163
moderate rain,279.216
moderate rain,279.319
moderate rain,279.971
moderate rain,279.971
moderate rain,279.971
moderate rain,279.971
moderate rain,280.739
moderate rain,280.739
moderate rain,280.921
moderate rain,280.921
moderate rain,280.921
light rain,281.669
light rain,281.669
light rain,281.669
broken clouds,281.058
sky is clear,280.417
broken clouds,281.058
broken clouds,280.8795605
sky is clear,280.027
sky is clear,280.027
sky is clear,280.638
sky is clear,280.638
sky is clear,280.638
sky is clear,280.638
sky is clear,280.881
sky is clear,280.881
scattered clouds,280.228
scattered clouds,280.228
scattered clouds,280.228
scattered clouds,280.228
light rain,279.888
light rain,279.888
broken clouds,280.003
broken clouds,280.003
broken clouds,280.003
broken clouds,280.003
overcast clouds,279.74
overcast clouds,279.74
overcast clouds,280.008
overcast clouds,280.008
overcast clouds,280.008
overcast clouds,279.196
light rain,279.196
light rain,279.629
light rain,279.253
broken clouds,279.253
light rain,279.253
broken clouds,279.253
overcast clouds,279.535
overcast clouds,279.535
light rain,279.087
light rain,279.087
light rain,279.087
moderate rain,278.732
moderate rain,278.732
moderate rain,278.732
moderate rain,278.732
moderate rain,279.309
moderate rain,279.309
light rain,280.978
light rain,280.978
light rain,280.978
light rain,282.581
light rain,282.581
light rain,282.5259618
light rain,282.33
light rain,282.33
light rain,282.33
light rain,281.435
light rain,281.435
light rain,281.435
light rain,281.435
scattered clouds,281.654
scattered clouds,281.654
scattered clouds,281.654
light rain,281.299
light rain,281.299
light rain,281.299
overcast clouds,280.974
overcast clouds,280.974
broken clouds,280.872
broken clouds,280.872
broken clouds,280.872
broken clouds,280.872
broken clouds,280.718
broken clouds,280.718
sky is clear,280.17
sky is clear,280.17
moderate rain,279.939177
moderate rain,277.8146667
moderate rain,278.2243333
moderate rain,279.2115
moderate rain,279.4286667
moderate rain,280.2233333
few clouds,280.818
few clouds,280.7929679
sky is clear,280.674
sky is clear,280.674
sky is clear,280.06
sky is clear,280.06
sky is clear,280.06
sky is clear,279.567
sky is clear,279.567
sky is clear,279.567
sky is clear,279.567
scattered clouds,279.187
scattered clouds,279.1167069
scattered clouds,278.838
scattered clouds,278.838
scattered clouds,278.838
sky is clear,278.674
sky is clear,278.674
sky is clear,278.6346338
scattered clouds,278.518
broken clouds,278.886
broken clouds,278.886
sky is clear,279.74
sky is clear,279.74
sky is clear,279.74
sky is clear,279.744799
few clouds,280.01
few clouds,280.01
sky is clear,279.918328
sky is clear,279.347
sky is clear,279.3355912
sky is clear,279.108
sky is clear,278.4077814
sky is clear,279.108
sky is clear,278.635
sky is clear,277.6360968
sky is clear,278.635
sky is clear,278.5738133
few clouds,278.043
few clouds,278.0345406
few clouds,277.688
few clouds,277.5220455
few clouds,277.688
broken clouds,278.188
broken clouds,278.188
broken clouds,278.2216265
overcast clouds,278.699
overcast clouds,278.699
overcast clouds,278.699
overcast clouds,278.91
overcast clouds,278.91
overcast clouds,278.91
overcast clouds,279.291
overcast clouds,279.291
overcast clouds,279.291
overcast clouds,279.117
overcast clouds,279.117
overcast clouds,279.117
light rain,278.502
light rain,278.502
light rain,278.502
light rain,278.181
light rain,278.181
light rain,278.181
light rain,278.594
light rain,278.594
light rain,278.915
light rain,278.9314694
overcast clouds,279.206
overcast clouds,279.2148095
moderate rain,278.3825927
overcast clouds,279.459
overcast clouds,279.459
overcast clouds,279.459
light rain,279.656
light rain,279.672649
overcast clouds,279.919
light rain,279.7191705
overcast clouds,279.919
light rain,279.9242945
light rain,279.966
light rain,279.966
light rain,280.045
heavy intensity rain,279.8320738
light rain,280.045
light rain,280.0522429
light rain,280.111
light rain,280.110965
light rain,280.109
heavy intensity rain,280.0875906
light rain,280.146
heavy intensity rain,280.1516833
heavy intensity rain,280.2168416
light rain,280.507
moderate rain,280.7347123
moderate rain,281.063
moderate rain,281.063
moderate rain,281.063
moderate rain,281.236
moderate rain,281.2359081
moderate rain,281.186
moderate rain,281.4225928
moderate rain,281.186
moderate rain,281.378
moderate rain,281.378
light rain,281.3886789
light rain,281.51
light rain,281.51
light rain,281.51
light rain,281.589
light rain,281.589
light rain,281.589
moderate rain,281.816
heavy intensity rain,281.972786
heavy intensity rain,281.44
moderate rain,281.4826705
moderate rain,282.1
moderate rain,282.0779518
moderate rain,281.606
heavy intensity rain,281.6800347
light rain,282.094
light rain,282.0947136
light rain,282.112
light rain,282.1155641
overcast clouds,282.158
overcast clouds,282.31
overcast clouds,282.31
heavy intensity rain,282.232
light rain,282.396
heavy intensity rain,282.232
overcast clouds,282.257
overcast clouds,282.257
overcast clouds,281.841
overcast clouds,282.069
overcast clouds,281.584
overcast clouds,282.069
broken clouds,281.784
light rain,282.087
broken clouds,281.784
light rain,282.0099215
light rain,283.0914608
scattered clouds,281.795
broken clouds,281.741
light rain,282.3649202
broken clouds,281.741
broken clouds,281.732241
overcast clouds,281.66
overcast clouds,281.66
broken clouds,281.081
broken clouds,281.081
broken clouds,281.081
scattered clouds,280.799
scattered clouds,280.799
light rain,280.799
scattered clouds,281.208
scattered clouds,281.208
scattered clouds,281.208
scattered clouds,281.069
scattered clouds,281.069
scattered clouds,281.069
very heavy rain,281.438
scattered clouds,280.211
scattered clouds,280.211
scattered clouds,280.1528501
scattered clouds,279.675
scattered clouds,279.8339546
few clouds,281.221
few clouds,281.813755
few clouds,281.221
few clouds,281.675
few clouds,282.4698344
sky is clear,281.3379705
sky is clear,283.555
sky is clear,282.06
few clouds,282.193
sky is clear,280.1553333
few clouds,279.7456667
few clouds,281.613
scattered clouds,281.136
scattered clouds,281.136
scattered clouds,281.136
broken clouds,280.74
broken clouds,280.74
broken clouds,280.74
overcast clouds,280.718
light rain,280.917
light rain,280.917
light rain,280.9331462
light rain,281.0505731
overcast clouds,280.993
overcast clouds,281.332
moderate rain,281.3891594
overcast clouds,281.332
overcast clouds,281.3302527
overcast clouds,281.303
overcast clouds,281.303
light rain,281.03
light rain,281.03
light rain,281.03
scattered clouds,280.611
scattered clouds,280.611
scattered clouds,280.611
overcast clouds,280.588
overcast clouds,280.588
overcast clouds,280.588
overcast clouds,280.639
overcast clouds,280.639
overcast clouds,280.561
broken clouds,280.405
broken clouds,280.405
broken clouds,280.3640246
overcast clouds,280.008
light rain,279.898566
overcast clouds,280.008
broken clouds,280.608
light rain,280.7330236
light rain,280.8590317
light rain,281.4546667
light rain,281.4763333
light rain,279.538
light rain,280.213
light rain,278.928
light rain,280.7868141
broken clouds,280.363
broken clouds,279.5793923
broken clouds,280.363
few clouds,280.275
few clouds,280.275
few clouds,280.275
sky is clear,279.675
sky is clear,279.675
sky is clear,279.675
few clouds,279.055
few clouds,279.055
few clouds,279.328
few clouds,279.709
few clouds,279.2590234
few clouds,279.709
sky is clear,280.569
sky is clear,280.5382053
sky is clear,280.569
sky is clear,280.6002002
sky is clear,280.867
sky is clear,280.867
sky is clear,280.185
sky is clear,280.185
sky is clear,280.185
sky is clear,280.025
sky is clear,280.025
sky is clear,280.025
sky is clear,279.776
sky is clear,279.776
sky is clear,279.776
sky is clear,279.423
sky is clear,279.423
sky is clear,279.423
few clouds,279.06
sky is clear,279.384
sky is clear,279.3340865
sky is clear,279.072
sky is clear,278.7173295
sky is clear,279.072
sky is clear,279.3106031
sky is clear,280.462
sky is clear,280.4781291
sky is clear,280.829
sky is clear,280.829
sky is clear,280.7900947
scattered clouds,280.209
scattered clouds,280.209
scattered clouds,280.209
sky is clear,279.942
sky is clear,279.942
sky is clear,279.942
few clouds,279.684
scattered clouds,279.684
scattered clouds,279.684
few clouds,279.458
few clouds,279.458
few clouds,279.458
scattered clouds,279.334
scattered clouds,278.973
scattered clouds,278.6567546
scattered clouds,273.7423333
scattered clouds,274.9116667
broken clouds,279.506
broken clouds,279.5780613
broken clouds,279.6580306
broken clouds,280.0601885
broken clouds,280.432
broken clouds,280.415463
broken clouds,280.432
overcast clouds,280.204
overcast clouds,280.204
overcast clouds,280.204
light rain,279.886
light rain,279.886
light rain,279.886
light rain,280.054
light rain,280.054
light rain,280.054
light rain,279.844
light rain,279.844
light rain,279.844
light rain,279.8171338
light rain,279.616
moderate rain,279.5674333
moderate rain,277.8390288
moderate rain,279.039
moderate rain,279.293
moderate rain,279.044
heavy intensity rain,278.8294015
moderate rain,279.044
light rain,279.161
heavy intensity rain,278.799961
light rain,279.0122248
light rain,278.0676667
light rain,278.3743333
heavy intensity rain,278.8753798
overcast clouds,279.265
overcast clouds,279.341
overcast clouds,279.341
light rain,279.367
light rain,279.367
light rain,279.452
overcast clouds,279.554
overcast clouds,279.31
overcast clouds,279.31
light rain,279.498
light rain,279.899
light rain,280.401
light rain,280.3709664
light rain,279.997
light rain,280.0078883
light rain,280.123
moderate rain,280.0472602
light rain,280.123
moderate rain,280.057142
moderate rain,279.545071
light rain,279.7091988
light rain,279.064
light rain,279.095
light rain,278.968
light rain,279.0516667
light rain,278.9773333
light rain,279.0585
light rain,278.9323333
light rain,278.9616667
broken clouds,279.251
broken clouds,279.2520738
broken clouds,279.255
broken clouds,279.255
overcast clouds,279.523
broken clouds,279.677
broken clouds,279.677
broken clouds,280.019
broken clouds,280.019
broken clouds,280.019
overcast clouds,280.403
overcast clouds,280.403
overcast clouds,280.403
light rain,280.453
light rain,280.453
light rain,280.453
broken clouds,280.2
broken clouds,280.2
broken clouds,280.2
overcast clouds,280.159
overcast clouds,280.159
overcast clouds,280.159
overcast clouds,280.165
overcast clouds,280.165
overcast clouds,280.165
light rain,280.126
light rain,280.126
light rain,280.126
